450,9.0,-18.25,456.31
5,4,4,0
4,4,4,0
3,4,4,0
3,3,4,0
3,2,4,0
3,1,4,0
4,1,4,0
5,1,4,0
5,0,4,0
6,0,4,0
7,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
9,0,4,0
8,0,4,0
